date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:59:20	36470/36470	---M--	200	added ('OK')	image/jpeg	etag:%22FjutTXxvGHr2z22OmywTqmfAYehQ%22	https://static.leapoon.com/PWebsite/c106a8dd-2979-4176-8c90-a03cf2da46e3/%e6%9b%bc%e7%9c%81%e7%9c%81%e6%8f%90%e5%90%8d%e8%b4%b9%e7%94%a8.jpg	G:/Websites/test/static.leapoon.com/PWebsite/c106a8dd-2979-4176-8c90-a03cf2da46e3/%e6%9b%bc%e7%9c%81%e7%9c%81%e6%8f%90%e5%90%8d%e8%b4%b9%e7%94%a8.jpg_;%20filename_=utf-8''%E6%9B%BC%E7%9C%81%E7%9C%81%E6%8F%90%E5%90%8D%E8%B4%B9%E7%94%A8.jpg	(from https://m.wailianvisa.com/projects/38.html)
22:59:21	458393/458393	---M--	200	added ('OK')	image/jpeg	etag:%22Fm9hKTokIcQ1ceywuKomoXhEAvfg%22	https://static.leapoon.com/PWebsite/UEU/P/image/2025/10/23/10/30/18/%e5%ae%98%e7%bd%91%e5%8a%a0%e6%8b%bf%e5%a4%a7.jpg	G:/Websites/test/static.leapoon.com/PWebsite/UEU/P/image/2025/10/23/10/30/18/%e5%ae%98%e7%bd%91%e5%8a%a0%e6%8b%bf%e5%a4%a7.jpg_;%20filename_=utf-8''%E5%AE%98%E7%BD%91%E5%8A%A0%E6%8B%BF%E5%A4%A7.jpg	(from https://m.wailianvisa.com/activities/287.html)
22:59:21	7996/7996	---M--	200	added ('OK')	image/jpeg	etag:%22FubS2IoxtpuCzBVoogwQASAlBuK8%22	https://static.leapoon.com/PWebsite/countries/videos/cover/default.jpeg	G:/Websites/test/static.leapoon.com/PWebsite/countries/videos/cover/default.jpeg_;%20filename_=utf-8''default.jpeg	(from https://m.wailianvisa.com/countries/videos)
22:59:22	11639/11639	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2014:59:19%20GMT	https://m.wailianvisa.com/countries/videos?country=%E7%BE%8E%E5%9B%BD	G:/Websites/test/m.wailianvisa.com/countries/videos85df.html	(from https://m.wailianvisa.com/countries/videos)
22:59:22	15044/15044	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2014:59:20%20GMT	https://m.wailianvisa.com/countries/videos?country=%E5%8A%A0%E6%8B%BF%E5%A4%A7	G:/Websites/test/m.wailianvisa.com/countries/videos2d1b.html	(from https://m.wailianvisa.com/countries/videos)
22:59:23	11639/11639	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2014:59:20%20GMT	https://m.wailianvisa.com/countries/videos?country=%E8%8B%B1%E5%9B%BD	G:/Websites/test/m.wailianvisa.com/countries/videos960e.html	(from https://m.wailianvisa.com/countries/videos)
22:59:23	13240/13240	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2014:59:21%20GMT	https://m.wailianvisa.com/countries/videos?country=%E5%B8%8C%E8%85%8A	G:/Websites/test/m.wailianvisa.com/countries/videose8f8.html	(from https://m.wailianvisa.com/countries/videos)
22:59:24	11645/11645	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2014:59:21%20GMT	https://m.wailianvisa.com/countries/videos?country=%E6%BE%B3%E5%A4%A7%E5%88%A9%E4%BA%9A	G:/Websites/test/m.wailianvisa.com/countries/videos45d7.html	(from https://m.wailianvisa.com/countries/videos)
22:59:24	11642/11642	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2014:59:21%20GMT	https://m.wailianvisa.com/countries/videos?country=%E8%91%A1%E8%90%84%E7%89%99	G:/Websites/test/m.wailianvisa.com/countries/videos1592.html	(from https://m.wailianvisa.com/countries/videos)
22:59:24	11642/11642	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2014:59:21%20GMT	https://m.wailianvisa.com/countries/videos?country=%E9%A9%AC%E8%80%B3%E4%BB%96	G:/Websites/test/m.wailianvisa.com/countries/videos8d14.html	(from https://m.wailianvisa.com/countries/videos)
22:59:25	91801/91801	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2014:59:22%20GMT	https://m.wailianvisa.com/articles/2557.html	G:/Websites/test/m.wailianvisa.com/articles/2557.html	(from https://m.wailianvisa.com/articles?country_introduce_id=4)
22:59:39	45517/45517	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2014:59:23%20GMT	https://m.wailianvisa.com/articles/2550.html	G:/Websites/test/m.wailianvisa.com/articles/2550.html	(from https://m.wailianvisa.com/articles?country_introduce_id=4)
22:59:50	477841/477841	---M--	200	added ('OK')	image/png	etag:%22Fid9XFaRAYlMduvdHKUDtfCQdl24%22	http://files.leapoon.com/PMarketing/Article/20250627/ot1750989302.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250627/ot1750989302.png_;%20filename_=utf-8''ot1750989302.png	(from https://m.wailianvisa.com/articles?country_introduce_id=4)
22:59:52	83631/83631	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2014:59:37%20GMT	https://m.wailianvisa.com/articles/2546.html	G:/Websites/test/m.wailianvisa.com/articles/2546.html	(from https://m.wailianvisa.com/articles?country_introduce_id=4)
23:00:05	50312/50312	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2014:59:50%20GMT	https://m.wailianvisa.com/articles/2543.html	G:/Websites/test/m.wailianvisa.com/articles/2543.html	(from https://m.wailianvisa.com/articles?country_introduce_id=4)
23:00:49	426966/426966	---M--	200	added ('OK')	image/png	etag:%22FvHJFYYvwoyOQ3LpY1aLQJXRyMRV%22	http://files.leapoon.com/PMarketing/Article/20250526/ot1748241325.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250526/ot1748241325.png_;%20filename_=utf-8''ot1748241325.png	(from https://m.wailianvisa.com/articles?country_introduce_id=4)
23:03:58	1774529/1774529	---M--	200	added ('OK')	image/png	etag:%22Fl6Kj4fLJiKp2TKo37VYbcK-QFHX%22	http://files.leapoon.com/PMarketing/Article/20250610/ot1749544938.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250610/ot1749544938.png_;%20filename_=utf-8''ot1749544938.png	(from https://m.wailianvisa.com/articles?country_introduce_id=4)
23:09:29	1774529/1774529	---M--	200	added ('OK')	image/png	etag:%22FtYgfPVON_cjKyYx7wxci3CBY5hu%22	http://files.leapoon.com/PMarketing/Article/20250714/ot1752475462.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250714/ot1752475462.png_;%20filename_=utf-8''ot1752475462.png	(from https://m.wailianvisa.com/articles/2565.html)
23:11:12	583854/583854	---M--	200	added ('OK')	image/png	etag:%22FpZVcdlne51u6WARaYf5VbfEHFmJ%22	http://files.leapoon.com/PMarketing/Article/20251015/ot1760516101.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20251015/ot1760516101.png_;%20filename_=utf-8''ot1760516101.png	(from https://m.wailianvisa.com/articles/2593.html)
23:11:23	53595/53595	---M--	200	added ('OK')	image/jpeg	etag:%22FvuSMDe0t26ggDTeLH3KxopM6fht%22	https://static.leapoon.com/PWebsite/bb7324a0-a62e-4769-a3e4-b1b5f2e66d56/%e5%8c%88%e7%89%99%e5%88%a9%e6%b5%81%e7%a8%8b%e5%9b%be.jpg	G:/Websites/test/static.leapoon.com/PWebsite/bb7324a0-a62e-4769-a3e4-b1b5f2e66d56/%e5%8c%88%e7%89%99%e5%88%a9%e6%b5%81%e7%a8%8b%e5%9b%be.jpg_;%20filename_=utf-8''%E5%8C%88%E7%89%99%E5%88%A9%E6%B5%81%E7%A8%8B%E5%9B%BE.jpg	(from https://m.wailianvisa.com/projects/141.html)
23:11:26	15886/15886	---M--	200	added ('OK')	image/jpeg	etag:%22Fg5d070d7mr4VGPEZm1CY-xHr8ma%22	https://static.leapoon.com/PWebsite/6e458406-9b39-454b-9457-4a90f836ff8e/%e5%8c%88%e7%89%99%e5%88%a9%e8%b4%b9%e7%94%a8.jpg	G:/Websites/test/static.leapoon.com/PWebsite/6e458406-9b39-454b-9457-4a90f836ff8e/%e5%8c%88%e7%89%99%e5%88%a9%e8%b4%b9%e7%94%a8.jpg_;%20filename_=utf-8''%E5%8C%88%E7%89%99%E5%88%A9%E8%B4%B9%E7%94%A8.jpg	(from https://m.wailianvisa.com/projects/141.html)
23:11:41	49446/49446	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:11:24%20GMT	https://m.wailianvisa.com/articles/2495.html	G:/Websites/test/m.wailianvisa.com/articles/2495.html	(from https://m.wailianvisa.com/projects/141.html)
23:11:55	938862/938862	---M--	200	added ('OK')	image/png	etag:%22FjkWxyTgT8B3ppcc6ldCdF3i6qtl%22	http://files.leapoon.com/PMarketing/Article/20251015/ot1760516087.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20251015/ot1760516087.png_;%20filename_=utf-8''ot1760516087.png	(from https://m.wailianvisa.com/articles/2593.html)
23:12:06	50895/50895	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:11:50%20GMT	https://m.wailianvisa.com/articles/2496.html	G:/Websites/test/m.wailianvisa.com/articles/2496.html	(from https://m.wailianvisa.com/projects/141.html)
23:12:15	77720/77720	---M--	200	added ('OK')	image/jpeg	etag:%22Fv3R-_dRhzf9PF9T2JoVOSoS9QWZ%22	http://files.leapoon.com/PMarketing/Article/20241129/ot1732870030.jpg	G:/Websites/test/files.leapoon.com/PMarketing/Article/20241129/ot1732870030.jpg_;%20filename_=utf-8''ot1732870030.jpg	(from https://m.wailianvisa.com/projects/141.html)
23:12:19	98981/98981	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:12:04%20GMT	https://m.wailianvisa.com/articles/2497.html	G:/Websites/test/m.wailianvisa.com/articles/2497.html	(from https://m.wailianvisa.com/projects/141.html)
23:12:33	8175/8175	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:12:17%20GMT	https://m.wailianvisa.com/ca/customer?projectId=141	G:/Websites/test/m.wailianvisa.com/ca/customer8432.html	(from https://m.wailianvisa.com/projects/141.html)
23:12:48	49218/49218	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:12:32%20GMT	https://m.wailianvisa.com/articles/2537.html	G:/Websites/test/m.wailianvisa.com/articles/2537.html	(from https://m.wailianvisa.com/articles?country_introduce_id=17)
23:14:30	39756/39756	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:14:13%20GMT	https://m.wailianvisa.com/articles/2582.html	G:/Websites/test/m.wailianvisa.com/articles/2582.html	(from https://m.wailianvisa.com/articles?country_introduce_id=17)
23:16:03	72152/72152	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:15:48%20GMT	https://m.wailianvisa.com/articles/2507.html	G:/Websites/test/m.wailianvisa.com/articles/2507.html	(from https://m.wailianvisa.com/articles?country_introduce_id=17)
23:16:13	706060/706060	---M--	200	added ('OK')	image/png	etag:%22Fmzs7U7dP9bHU5RyIRYcVyN4eTS_%22	http://files.leapoon.com/PMarketing/Article/20250910/ot1757494628.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250910/ot1757494628.png_;%20filename_=utf-8''ot1757494628.png	(from https://m.wailianvisa.com/articles?country_introduce_id=17)
23:16:17	86940/86940	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:16:01%20GMT	https://m.wailianvisa.com/articles/2503.html	G:/Websites/test/m.wailianvisa.com/articles/2503.html	(from https://m.wailianvisa.com/articles?country_introduce_id=17)
23:16:30	114839/114839	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:16:15%20GMT	https://m.wailianvisa.com/articles/2501.html	G:/Websites/test/m.wailianvisa.com/articles/2501.html	(from https://m.wailianvisa.com/articles?country_introduce_id=17)
23:16:45	92548/92548	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:16:28%20GMT	https://m.wailianvisa.com/articles/2516.html	G:/Websites/test/m.wailianvisa.com/articles/2516.html	(from https://m.wailianvisa.com/articles?country_introduce_id=17)
23:18:14	546277/546277	---M--	200	added ('OK')	image/png	etag:%22FotHEFGBT3jGC6YfLTi0QnkwKrCc%22	http://files.leapoon.com/PMarketing/Article/20250227/ot1740624994.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250227/ot1740624994.png_;%20filename_=utf-8''ot1740624994.png	(from https://m.wailianvisa.com/articles?country_introduce_id=17)
23:18:29	96053/96053	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:18:13%20GMT	https://m.wailianvisa.com/articles/2499.html	G:/Websites/test/m.wailianvisa.com/articles/2499.html	(from https://m.wailianvisa.com/articles?country_introduce_id=17)
23:21:39	2095049/2095049	---M--	200	added ('OK')	image/png	etag:%22Fi303WA099EkX7bdmwDkN4VLNh_d%22	http://files.leapoon.com/PMarketing/Article/20241223/ot1734936641.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20241223/ot1734936641.png_;%20filename_=utf-8''ot1734936641.png	(from https://m.wailianvisa.com/articles?country_introduce_id=17)
23:22:56	470989/470989	---M--	200	added ('OK')	image/png	etag:%22Fo_O1PWlJ4KY7k02WMv8XK22oXFv%22	http://files.leapoon.com/PMarketing/Article/20250714/ot1752474588.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250714/ot1752474588.png_;%20filename_=utf-8''ot1752474588.png	(from https://m.wailianvisa.com/articles/2563.html)
23:23:22	1133968/1133968	---M--	200	added ('OK')	image/png	etag:%22FgJ4t-aFDALLnrPqElO1digzJAse%22	http://files.leapoon.com/PMarketing/Article/20250714/ot1752474503.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250714/ot1752474503.png_;%20filename_=utf-8''ot1752474503.png	(from https://m.wailianvisa.com/articles/2563.html)
23:23:47	2757081/2757081	---M--	200	added ('OK')	image/png	etag:%22FplAiY_kqq9IBeZvn0xVnLtLhp-F%22	http://files.leapoon.com/PMarketing/Article/20241218/ot1734508734.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20241218/ot1734508734.png_;%20filename_=utf-8''ot1734508734.png	(from https://m.wailianvisa.com/articles?country_introduce_id=17)
23:24:06	272741/272741	---M--	200	added ('OK')	image/png	etag:%22FtNlYCYCn95ZmwR9AtHrlf8ZKfPE%22	http://files.leapoon.com/PMarketing/Article/20250714/ot1752474640.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250714/ot1752474640.png_;%20filename_=utf-8''ot1752474640.png	(from https://m.wailianvisa.com/articles/2563.html)
23:30:07	492927/492927	---M--	200	added ('OK')	image/png	etag:%22FtdHkfZP1mfalRMRVoWQ5QkXsAcJ%22	http://files.leapoon.com/PMarketing/Article/20250623/ot1750670095.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250623/ot1750670095.png_;%20filename_=utf-8''ot1750670095.png	(from https://m.wailianvisa.com/articles/2566.html)
23:33:47	177442/177442	---M--	200	added ('OK')	image/jpeg	etag:%22FvoNVO1rMfbLqH_NM6YvJ4Y9v32G%22	http://files.leapoon.com/PMarketing/Article/20251015/ot1760512463.jpg	G:/Websites/test/files.leapoon.com/PMarketing/Article/20251015/ot1760512463.jpg_;%20filename_=utf-8''ot1760512463.jpg	(from https://m.wailianvisa.com/articles/2591.html)
23:36:32	339932/339932	---M--	200	added ('OK')	image/jpeg	etag:%22FniSZgvT6P7U34hPZkB6cGHEJMlB%22	http://files.leapoon.com/PMarketing/Article/20250711/ot1752218643.jpg	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250711/ot1752218643.jpg_;%20filename_=utf-8''ot1752218643.jpg	(from https://m.wailianvisa.com/articles/2591.html)
23:37:56	414/414	---MC-	302	error ('Found')	text/html	date:Thu,%2020%20Nov%202025%2015:37:42%20GMT	https://m.wailianvisa.com/projects/28.html	G:/Websites/test/m.wailianvisa.com/projects/28.22c.delayed	(from https://m.wailianvisa.com/projects?country=%e9%a9%ac%e8%80%b3%e4%bb%96)
23:37:56	0/-1	---M--	302	error ('')			https://m.wailianvisa.com/projects/28.html	G:/Websites/test/m.wailianvisa.com/projects/28.22d.delayed	(from https://m.wailianvisa.com/projects?country=%e9%a9%ac%e8%80%b3%e4%bb%96)
23:37:56	0/-1	---M--	302	error ('')			https://m.wailianvisa.com/projects/28.html	G:/Websites/test/m.wailianvisa.com/projects/28.22e.delayed	(from https://m.wailianvisa.com/projects?country=%e9%a9%ac%e8%80%b3%e4%bb%96)
23:38:17	506367/506367	---M--	200	added ('OK')	image/jpeg	etag:%22FswYWz50CMm56tTa-FBYMgZvwFe8%22	http://files.leapoon.com/PMarketing/Article/20251015/ot1760511640.jpg	G:/Websites/test/files.leapoon.com/PMarketing/Article/20251015/ot1760511640.jpg_;%20filename_=utf-8''ot1760511640.jpg	(from https://m.wailianvisa.com/articles/2591.html)
23:38:32	57165/57165	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:38:16%20GMT	https://m.wailianvisa.com/articles/2542.html	G:/Websites/test/m.wailianvisa.com/articles/2542.html	(from https://m.wailianvisa.com/articles?country_introduce_id=6)
23:38:46	117598/117598	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:38:30%20GMT	https://m.wailianvisa.com/articles/2512.html	G:/Websites/test/m.wailianvisa.com/articles/2512.html	(from https://m.wailianvisa.com/articles?country_introduce_id=6)
23:41:04	884224/884224	---M--	200	added ('OK')	image/png	etag:%22Fu6r7FXIylfYyVL8GRn8y8QVKpZe%22	http://files.leapoon.com/PMarketing/Article/20250206/ot1738820306.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250206/ot1738820306.png_;%20filename_=utf-8''ot1738820306.png	(from https://m.wailianvisa.com/articles?country_introduce_id=6)
23:41:10	102160/102160	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:40:53%20GMT	https://m.wailianvisa.com/articles/2508.html	G:/Websites/test/m.wailianvisa.com/articles/2508.html	(from https://m.wailianvisa.com/articles?country_introduce_id=6)
23:41:26	87321/87321	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:41:09%20GMT	https://m.wailianvisa.com/articles/2493.html	G:/Websites/test/m.wailianvisa.com/articles/2493.html	(from https://m.wailianvisa.com/articles?country_introduce_id=6)
23:42:37	1871996/1871996	---M--	200	added ('OK')	image/png	etag:%22Fjw20BlH3o1GAjrYkDq0fDeXTAtA%22	https://static.leapoon.com/PWebsite/UEU/P/image/2025/10/16/16/07/56/%e5%ae%98%e7%bd%91-%e9%a9%ac%e8%80%b3%e4%bb%96%e8%b4%ad%e6%88%bf.png	G:/Websites/test/static.leapoon.com/PWebsite/UEU/P/image/2025/10/16/16/07/56/%e5%ae%98%e7%bd%91-%e9%a9%ac%e8%80%b3%e4%bb%96%e8%b4%ad%e6%88%bf.png_;%20filename_=utf-8''%E5%AE%98%E7%BD%91-%E9%A9%AC%E8%80%B3%E4%BB%96%E8%B4%AD%E6%88%BF.png	(from https://m.wailianvisa.com/activities/285.html)
23:42:50	56234/56234	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:42:35%20GMT	https://m.wailianvisa.com/articles/2491.html	G:/Websites/test/m.wailianvisa.com/articles/2491.html	(from https://m.wailianvisa.com/articles?country_introduce_id=6)
23:43:05	85414/85414	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:42:49%20GMT	https://m.wailianvisa.com/articles/2490.html	G:/Websites/test/m.wailianvisa.com/articles/2490.html	(from https://m.wailianvisa.com/articles?country_introduce_id=6)
23:43:09	19610/19610	---M--	200	added ('OK')	image/png	etag:%22FsrbMFkVJ47OPEkB7tZ4pGXsY-V9%22	http://files.leapoon.com/PMarketing/Article/20241120/ot1732070500.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20241120/ot1732070500.png_;%20filename_=utf-8''ot1732070500.png	(from https://m.wailianvisa.com/articles?country_introduce_id=6)
23:43:23	108765/108765	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Nov%202025%2015:43:07%20GMT	https://m.wailianvisa.com/articles/2480.html	G:/Websites/test/m.wailianvisa.com/articles/2480.html	(from https://m.wailianvisa.com/articles?country_introduce_id=6)
23:47:50	760386/760386	---M--	200	added ('OK')	image/png	etag:%22Fvc5XHGNxyIwk-rMT3J-nQ8KzCUC%22	http://files.leapoon.com/PMarketing/Article/20250723/ot1753255513.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250723/ot1753255513.png_;%20filename_=utf-8''ot1753255513.png	(from https://m.wailianvisa.com/articles/2568.html)
23:48:59	2337342/2337342	---M--	200	added ('OK')	image/png	etag:%22Fpg7nJ9B0OYsArNdy4z0MTDiPCmo%22	http://files.leapoon.com/PMarketing/Article/20241121/ot1732173599.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20241121/ot1732173599.png_;%20filename_=utf-8''ot1732173599.png	(from https://m.wailianvisa.com/articles?country_introduce_id=6)
23:48:59	2077755/2077755	---M--	200	added ('OK')	image/png	etag:%22FvVczg0b5fTnofJjootp6cHPuJjS%22	http://files.leapoon.com/PMarketing/Article/20241009/ot1728440937.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20241009/ot1728440937.png_;%20filename_=utf-8''ot1728440937.png	(from https://m.wailianvisa.com/articles?country_introduce_id=6)
23:49:05	458653/458653	---M--	200	added ('OK')	image/png	etag:%22Ftk2FG1LOb1hFCy718AIuxBCV5MW%22	http://files.leapoon.com/PMarketing/Article/20250723/ot1753255520.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250723/ot1753255520.png_;%20filename_=utf-8''ot1753255520.png	(from https://m.wailianvisa.com/articles/2568.html)
23:59:00	2538422/2538422	---M--	200	added ('OK')	image/png	etag:%22FnnyZcHoGlnUK72H_2-Q9lOaxipv%22	http://files.leapoon.com/PMarketing/Article/20250723/ot1753255745.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250723/ot1753255745.png_;%20filename_=utf-8''ot1753255745.png	(from https://m.wailianvisa.com/articles/2568.html)
23:59:34	590552/590552	---M--	200	added ('OK')	image/png	etag:%22Fku4Wu-Ec2xtPDLihfdBqycoKF_m%22	http://files.leapoon.com/PMarketing/Article/20250723/ot1753255778.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250723/ot1753255778.png_;%20filename_=utf-8''ot1753255778.png	(from https://m.wailianvisa.com/articles/2568.html)
00:00:09	423268/423268	---M--	200	added ('OK')	image/png	etag:%22FpWBZ02B9zVtvXIBG-SmZej3R0w0%22	http://files.leapoon.com/PMarketing/Article/20250731/ot1753928794.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250731/ot1753928794.png_;%20filename_=utf-8''ot1753928794.png	(from https://m.wailianvisa.com/articles/2571.html)
00:00:57	504672/504672	---M--	200	added ('OK')	image/png	etag:%22FimQG3jlcsIGOX6jtPvt2DZ5_h-s%22	http://files.leapoon.com/PMarketing/Article/20250731/ot1753928817.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250731/ot1753928817.png_;%20filename_=utf-8''ot1753928817.png	(from https://m.wailianvisa.com/articles/2571.html)
00:01:23	454304/454304	---M--	200	added ('OK')	image/png	etag:%22FuWqSgxPvwCwsYOtpyM_EKgj2JeM%22	http://files.leapoon.com/PMarketing/Article/20250731/ot1753928826.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250731/ot1753928826.png_;%20filename_=utf-8''ot1753928826.png	(from https://m.wailianvisa.com/articles/2571.html)
00:02:10	286101/286101	---M--	200	added ('OK')	image/png	etag:%22FsQc9FDaE78qKqSBMT-oAn8IQKcn%22	http://files.leapoon.com/PMarketing/Article/20250731/ot1753929005.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250731/ot1753929005.png_;%20filename_=utf-8''ot1753929005.png	(from https://m.wailianvisa.com/articles/2571.html)
00:02:55	276075/276075	---M--	200	added ('OK')	image/png	etag:%22FsnOe8ury_N0SKjAbmdePA8Ofkpv%22	http://files.leapoon.com/PMarketing/Article/20250731/ot1753929022.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250731/ot1753929022.png_;%20filename_=utf-8''ot1753929022.png	(from https://m.wailianvisa.com/articles/2571.html)
00:04:07	884224/884224	---M--	200	added ('OK')	image/png	etag:%22Fu6r7FXIylfYyVL8GRn8y8QVKpZe%22	http://files.leapoon.com/PMarketing/Article/20250731/ot1753929013.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250731/ot1753929013.png_;%20filename_=utf-8''ot1753929013.png	(from https://m.wailianvisa.com/articles/2571.html)
00:04:26	110646/110646	---M--	200	added ('OK')	image/jpeg	etag:%22Fhbrs-UFALS5If5a04DCAJgwl6MU%22	http://files.leapoon.com/PMarketing/Article/20250423/ot1745397678.jpg	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250423/ot1745397678.jpg_;%20filename_=utf-8''ot1745397678.jpg	(from https://m.wailianvisa.com/articles/2530.html)
00:06:18	1989267/1989267	---M--	200	added ('OK')	image/png	etag:%22FuaT8AOuoGiIsfp-5TEFwiQqdNSy%22	http://files.leapoon.com/PMarketing/Article/20250731/ot1753928997.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250731/ot1753928997.png_;%20filename_=utf-8''ot1753928997.png	(from https://m.wailianvisa.com/articles/2571.html)
00:07:55	598865/598865	---M--	200	added ('OK')	image/png	etag:%22FtX8pT0trvkhstvlY7CJTIriDR5Q%22	http://files.leapoon.com/PMarketing/Article/20250423/ot1745396767.png	G:/Websites/test/files.leapoon.com/PMarketing/Article/20250423/ot1745396767.png_;%20filename_=utf-8''ot1745396767.png	(from https://m.wailianvisa.com/articles/2530.html)
09:35:21	96457/96457	---M--	200	added ('OK')	image/png	etag:%22FvjKKgHdX15J6wO5bQWoEPGg6GKz%22	https://static.leapoon.com/PWebsite/UEU/P/image/2020/09/23/10/32/18/image.png	G:/Websites/test/static.leapoon.com/PWebsite/UEU/P/image/2020/09/23/10/32/18/image.png_;%20filename_=utf-8''image.png	(from https://m.wailianvisa.com/projects/64.html)
09:35:22	119836/119836	---M--	200	added ('OK')	image/jpeg	etag:%22FpnEo09ejofgWfI8hX6SsPt7QgK-%22	https://static.leapoon.com/PWebsite/11792b59-c7ed-4537-8b39-53a7b06a7bbf/%e6%b5%81%e7%a8%8b%ef%bc%88%e6%96%b0%ef%bc%89.jpg	G:/Websites/test/static.leapoon.com/PWebsite/11792b59-c7ed-4537-8b39-53a7b06a7bbf/%e6%b5%81%e7%a8%8b%ef%bc%88%e6%96%b0%ef%bc%89.jpg_;%20filename_=utf-8''%E6%B5%81%E7%A8%8B%EF%BC%88%E6%96%B0%EF%BC%89.jpg	(from https://m.wailianvisa.com/projects/64.html)
09:35:22	60730/60730	---M--	200	added ('OK')	image/jpeg	etag:%22Fpw6lTH8SyyT-v2PSie0TcaMb7wI%22	https://static.leapoon.com/PWebsite/d214e223-54c9-4f9e-85c2-8b9e6ca34b54/50%e4%b8%87%e8%b4%b9%e7%94%a8.jpg	G:/Websites/test/static.leapoon.com/PWebsite/d214e223-54c9-4f9e-85c2-8b9e6ca34b54/50%e4%b8%87%e8%b4%b9%e7%94%a8.jpg_;%20filename_=utf-8''50%E4%B8%87%E8%B4%B9%E7%94%A8.jpg	(from https://m.wailianvisa.com/projects/64.html)
